Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBMMLALTE,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBNVC491V,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBQC15LS1,,0,whywedothis,TRUE
8/2/18,10:31:40,U1YKMC1QD,,Computational techniques do allow our students a novel way to achieve the standard learning objectives (and I'd argue that there is value to this specifically re: supporting intellectually diverse students),UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U1YCYCK61,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U1YKC618E,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U57M23EJD,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBMMLALTE,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBNVC491V,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBQC15LS1,,0,whywedothis,TRUE
8/2/18,10:32:41,U1YKMC1QD,,... but computational techniques also allow students to learn new things and deeper things than those that are present in the traditional curriculum. They let us set entirely new learning objectives for our students that are simply not possible with pen and paper math on anything near an intro level.,UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U1YCYCK61,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U1YKC618E,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U57M23EJD,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBMMLALTE,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBNVC491V,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBQC15LS1,,0,whywedothis,TRUE
8/2/18,10:35:50,U1YKMC1QD,,"Imagine this thought experiment: suppose a common practice emerges for a computationally-integrated Physics 1 class, using M&amp;I VPython or spreadsheet physics or whatever. Suppose that community develops what it feels to be a common sense bog-standard assessment instrument with goals similar to the FCI, with topics appearing on it like drag and terminal velocity, linear and nonlinear oscillators, and so on. 

I imagine students in traditional-curriculum courses would get demolished.",UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U1YCYCK61,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U1YKC618E,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U57M23EJD,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBMMLALTE,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBNVC491V,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBQC15LS1,,0,whywedothis,TRUE
8/2/18,10:37:44,U1YKMC1QD,,"if computationally-integrated classes are teaching students new phenomenology (drag, nonlinear oscillations, whatever) AND new tools (spreadsheets, Python) AND new ways to do mathematics (numerical methods), and yet they manage to do just as well on an instrument devised to assess the traditional curriculum and narrowly tailored to it, I'd call that a win.",UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U1YCYCK61,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U1YKC618E,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U4LPDPNM9,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U4X9ZLJ2D,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U57M23EJD,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U5B5RJKK2,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,U9N0B9JFR,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UAT9EUJLC,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBMFPP7MZ,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBMMLALTE,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBMPAERMJ,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBMTZF0UA,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBN4DAZ9P,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBN8AAZS7,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBNVC491V,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBQ05DLJ2,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBQ5PDK8Q,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBQC15LS1,,0,whywedothis,TRUE
8/2/18,10:37:58,U1YKMC1QD,,#rant #FCIskeptic,UBQQ61UCB,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U1YCYCK61,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U1YKC618E,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U1YKEP2PQ,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U1YKMC1QD,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U1YKN5ZV5,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U1YKUG3B7,,0,whywedothis,TRUE
8/2/18,10:40:05,U9N0B9JFR,,That is a very persuasive thought experiment. Thanks.,U4LPDPNM9,,0,whywedothis,TRUE
